group_name,team_abbreviation,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
C. Oliver - C. Reddish - S. Mays,ATL,1,0,1,0.0,7.0,5.0,10.0,0.5,2.0,2.0,1.0,2.0,4.0,0.5,1.0,5.0,6.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,14.0,-5.0,408,490,144,490,155,191,217,169,127,417,1,244,129,461,239,150,165,183,599,119,82,500,499,146,192,599
D. Gallinari - C. Capela - C. Reddish,ATL,20,11,9,0.55,7.0,5.8,13.2,0.436,1.8,4.7,0.376,2.4,2.9,0.842,1.6,5.2,6.7,3.2,1.6,1.2,0.7,0.5,2.2,2.6,15.7,0.6,42,34,585,213,159,169,131,336,198,175,293,221,241,263,166,147,143,175,442,107,185,385,431,212,173,247
L. Stephenson - G. Dieng - J. Johnson,ATL,3,1,2,0.333,7.0,4.0,12.3,0.324,1.0,5.3,0.188,1.3,1.7,0.8,0.3,6.0,6.3,3.0,1.3,0.3,0.0,0.7,2.3,1.7,10.3,-6.0,249,257,358,405,160,247,155,529,289,125,510,375,378,314,419,104,155,183,383,403,361,460,442,331,288,618
L. Williams - D. Gallinari - T. Luwawu-Cabarrot,ATL,6,3,3,0.5,7.0,5.2,11.7,0.443,1.3,4.7,0.286,1.8,2.5,0.733,1.2,5.0,6.2,2.7,1.8,1.0,1.0,0.2,3.7,2.5,13.5,-0.7,171,162,442,240,158,186,176,326,250,172,450,314,258,408,224,150,163,237,476,119,82,277,561,218,210,374
L. Williams - D. Wright - K. Knox II,ATL,4,4,0,1.0,7.0,6.0,12.8,0.471,1.5,5.0,0.3,3.3,4.0,0.813,1.5,5.8,7.3,5.0,1.3,0.8,1.5,0.3,3.3,3.8,16.8,1.3,213,142,1,1,157,142,147,270,221,134,439,126,129,302,169,124,119,71,374,263,48,300,545,109,150,186
B. Bogdanovic - T. Young - C. Reddish,ATL,20,11,9,0.55,6.9,5.4,13.1,0.41,1.6,4.9,0.327,2.9,3.5,0.841,1.7,4.7,6.3,3.2,1.6,1.2,0.7,0.9,2.7,3.0,15.2,-2.9,42,34,585,213,161,182,136,402,211,164,418,182,184,266,160,183,160,175,442,107,185,497,480,198,176,539
D. Gallinari - J. Collins - C. Reddish,ATL,18,9,9,0.5,6.9,5.9,12.5,0.476,1.4,4.2,0.347,3.3,4.3,0.769,1.4,4.9,6.3,3.2,1.4,0.8,0.5,0.9,2.2,3.8,16.7,0.8,56,62,585,240,162,164,152,256,242,205,356,120,119,360,188,169,155,178,392,251,212,499,427,105,153,230
G. Dieng - D. Wright - C. Reddish,ATL,18,11,7,0.611,6.8,4.7,11.9,0.393,1.8,5.2,0.355,1.7,2.2,0.75,1.7,5.2,6.9,2.9,2.3,1.1,0.8,0.6,2.7,2.3,12.8,-1.9,56,34,546,190,164,218,172,441,193,129,342,328,290,373,148,146,138,226,564,110,148,448,481,250,230,464
G. Dieng - T. Young - C. Brown Jr.,ATL,1,0,1,0.0,6.8,7.0,12.0,0.583,2.0,5.0,0.4,2.0,2.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,-3.0,408,490,144,490,163,101,158,91,127,134,228,244,304,1,239,296,292,113,1,450,361,1,368,265,122,541
C. Barber - C. Oliver - C. Brown Jr.,ATL,1,0,1,0.0,6.7,8.0,12.0,0.667,2.0,3.0,0.667,3.0,8.0,0.375,2.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,4.0,5.0,21.0,9.0,408,490,144,490,166,80,158,38,127,308,60,134,17,492,80,296,211,71,1,119,361,500,573,49,97,9
D. Gallinari - C. Capela - T. Luwawu-Cabarrot,ATL,10,4,6,0.4,6.7,6.2,12.9,0.481,1.2,4.5,0.267,2.5,3.0,0.833,1.3,4.9,6.2,3.3,1.8,1.3,0.6,0.3,2.5,2.2,16.1,-0.2,132,142,532,376,165,137,145,250,273,179,471,208,202,270,202,172,162,166,472,92,195,323,456,254,160,345
D. Gallinari - T. Young - D. Hunter,ATL,23,12,11,0.522,6.7,6.3,11.2,0.56,2.2,4.7,0.468,3.8,4.4,0.863,0.9,4.2,5.0,3.3,1.8,0.9,0.8,0.7,3.1,3.6,18.6,2.4,28,27,615,235,171,134,187,111,120,169,160,99,115,229,322,203,210,168,470,233,156,458,543,115,118,127
L. Stephenson - C. Barber - C. Brown Jr.,ATL,1,0,1,0.0,6.7,8.0,12.0,0.667,2.0,3.0,0.667,3.0,8.0,0.375,2.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,4.0,5.0,21.0,9.0,408,490,144,490,166,80,158,38,127,308,60,134,17,492,80,296,211,71,1,119,361,500,573,49,97,9
L. Stephenson - C. Barber - C. Oliver,ATL,1,0,1,0.0,6.7,8.0,12.0,0.667,2.0,3.0,0.667,3.0,8.0,0.375,2.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,4.0,5.0,21.0,9.0,408,490,144,490,166,80,158,38,127,308,60,134,17,492,80,296,211,71,1,119,361,500,573,49,97,9
L. Williams - C. Capela - C. Reddish,ATL,18,12,6,0.667,6.7,5.7,12.8,0.446,1.8,4.7,0.381,2.2,2.7,0.813,1.5,4.9,6.4,3.2,1.4,1.2,0.7,0.3,1.9,2.6,15.4,0.9,56,27,532,160,169,170,146,320,197,172,280,235,252,302,169,173,153,171,392,101,169,328,366,211,174,226
T. Luwawu-Cabarrot - K. Huerter - O. Okongwu,ATL,4,1,3,0.25,6.7,5.0,11.8,0.426,2.0,5.5,0.364,1.5,2.5,0.6,1.8,5.5,7.3,3.3,2.5,1.5,0.8,0.5,3.0,2.3,13.5,2.0,213,257,442,456,172,191,174,363,127,114,317,346,258,452,139,129,119,170,575,71,158,385,499,251,210,134
W. Iwundu - C. Reddish - M. Hill,ATL,1,0,1,0.0,6.7,5.0,10.0,0.5,1.0,2.0,0.5,6.0,6.0,1.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,2.0,3.0,5.0,17.0,-1.0,408,490,144,490,170,191,217,169,289,417,99,24,49,1,239,104,126,183,488,450,82,616,499,49,136,386
L. Stephenson - C. Oliver - C. Brown Jr.,ATL,2,1,1,0.5,6.6,6.5,12.0,0.542,2.0,4.0,0.5,1.5,4.0,0.375,1.0,4.5,5.5,4.5,0.5,1.0,0.0,0.5,4.0,3.0,16.5,2.5,311,257,144,240,173,123,158,126,127,209,99,346,129,492,239,187,200,97,163,119,361,385,573,146,158,119
L. Stephenson - G. Dieng - S. Mays,ATL,3,1,2,0.333,6.6,4.7,11.3,0.412,1.3,5.0,0.267,1.0,1.3,0.75,0.3,5.3,5.7,3.3,1.0,0.7,0.0,0.3,2.7,2.0,11.7,-3.3,249,257,358,405,174,218,182,393,250,134,471,402,408,373,419,140,195,162,257,283,361,328,481,265,253,569
L. Stephenson - S. Mays - J. Johnson,ATL,2,1,1,0.5,6.6,4.5,12.0,0.375,1.0,6.0,0.167,1.0,1.5,0.667,0.5,6.5,7.0,3.0,1.0,0.5,0.0,0.5,2.0,1.5,11.0,-3.0,311,257,144,240,175,226,158,466,289,87,515,402,390,422,379,96,126,183,257,330,361,385,368,347,266,541
D. Gallinari - T. Luwawu-Cabarrot - C. Reddish,ATL,2,1,1,0.5,6.5,5.5,13.0,0.423,1.0,4.0,0.25,2.5,4.0,0.625,2.0,3.5,5.5,2.5,1.0,1.0,0.5,0.0,1.5,2.0,14.5,-4.0,311,257,144,240,176,176,137,368,289,209,475,208,129,451,80,257,200,249,257,119,212,1,312,265,186,584
B. Bogdanovic - J. Collins - C. Reddish,ATL,19,10,9,0.526,6.4,4.9,11.8,0.415,1.5,4.4,0.345,2.3,3.0,0.754,1.7,4.3,6.0,3.4,1.6,0.9,0.8,0.9,2.6,2.7,13.6,-2.6,52,49,585,230,178,211,173,389,220,196,360,228,202,371,151,199,165,160,450,238,155,496,474,206,209,529
D. Gallinari - B. Bogdanovic - T. Young,ATL,28,16,12,0.571,6.4,5.6,11.3,0.492,1.9,4.8,0.391,3.6,4.1,0.887,1.1,4.1,5.2,3.0,1.6,1.3,0.5,0.5,2.2,3.4,16.6,1.1,15,12,623,204,177,175,186,233,191,168,261,108,127,201,236,204,208,182,439,96,257,383,436,125,155,193
D. Gallinari - J. Collins - T. Young,ATL,38,19,19,0.5,6.4,5.7,11.1,0.509,1.7,4.5,0.376,3.3,3.8,0.868,0.8,4.0,4.8,3.2,1.4,0.7,0.6,0.5,2.2,3.4,16.3,0.3,5,6,652,240,179,174,188,160,202,193,290,124,165,219,329,206,250,174,399,277,202,385,435,124,159,272
C. Capela - C. Oliver - S. Mays,ATL,1,1,0,1.0,6.3,9.0,13.0,0.692,3.0,5.0,0.6,1.0,1.0,1.0,2.0,4.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,22.0,7.0,408,257,1,1,180,60,137,37,57,134,74,402,428,1,80,206,165,53,1,28,361,1,178,146,86,29
C. Capela - T. Young - C. Reddish,ATL,25,11,14,0.44,6.3,4.8,12.0,0.402,1.3,3.7,0.359,2.6,3.1,0.844,1.6,3.9,5.5,2.5,1.5,1.2,0.5,0.9,2.6,2.6,13.6,-4.3,22,34,639,360,183,212,157,411,263,264,333,202,200,260,163,233,199,248,436,102,255,498,472,216,207,595
L. Stephenson - B. Bogdanovic - D. Wright,ATL,1,0,1,0.0,6.3,3.0,9.0,0.333,2.0,5.0,0.4,6.0,6.0,1.0,1.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,3.0,6.0,14.0,7.0,408,490,144,490,182,323,255,502,127,134,228,24,49,1,239,150,165,304,488,28,361,1,499,24,192,29
L. Stephenson - D. Wright - O. Okongwu,ATL,1,0,1,0.0,6.3,4.0,8.0,0.5,3.0,5.0,0.6,9.0,10.0,0.9,0.0,7.0,7.0,3.0,1.0,0.0,3.0,0.0,5.0,8.0,20.0,14.0,408,490,144,490,184,247,292,169,57,134,74,7,8,182,451,75,126,183,257,450,2,1,605,7,108,2
L. Williams - B. Bogdanovic - K. Huerter,ATL,3,1,2,0.333,6.3,6.3,12.0,0.528,2.7,5.0,0.533,3.7,4.3,0.846,1.3,5.0,6.3,3.7,0.7,0.7,0.7,0.3,1.7,2.7,19.0,5.0,249,257,358,405,181,129,158,142,91,134,94,104,119,253,193,150,155,145,204,283,173,328,339,207,113,53
D. Wright - W. Iwundu - C. Reddish,ATL,1,1,0,1.0,6.2,3.0,9.0,0.333,1.0,5.0,0.2,5.0,5.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,12.0,-2.0,408,257,1,1,188,323,255,502,289,134,497,46,81,1,239,296,292,304,617,119,361,1,1,84,243,465
L. Williams - B. Bogdanovic - D. Hunter,ATL,6,3,3,0.5,6.2,5.2,11.3,0.456,1.7,4.3,0.385,2.8,3.0,0.944,1.7,4.3,6.0,2.8,2.3,1.5,0.7,0.2,2.2,2.5,14.8,2.3,171,162,442,240,187,186,182,301,203,198,270,186,202,155,152,193,165,230,564,71,173,277,427,218,181,129
L. Williams - C. Oliver - S. Mays,ATL,1,1,0,1.0,6.2,3.0,10.0,0.3,1.0,5.0,0.2,4.0,4.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,11.0,-7.0,408,257,1,1,189,323,217,539,289,134,497,77,129,1,451,206,292,457,257,450,361,1,637,146,266,630
L. Williams - T. Luwawu-Cabarrot - O. Okongwu,ATL,4,2,2,0.5,6.2,4.5,10.8,0.419,2.0,5.8,0.348,1.3,1.5,0.833,1.3,4.8,6.0,3.0,2.0,0.0,1.3,0.5,3.0,1.3,12.3,-0.5,213,197,358,240,190,226,206,380,127,105,352,385,390,270,206,176,165,183,488,450,68,385,499,383,239,361
S. Hill - C. Capela - J. Collins,ATL,5,2,3,0.4,6.2,6.2,11.4,0.544,2.4,4.8,0.5,2.2,3.0,0.733,1.4,4.2,5.6,3.8,1.2,1.0,1.2,0.2,2.8,3.0,17.0,1.8,194,197,442,376,186,137,181,125,108,167,99,233,202,408,183,201,198,142,371,119,71,284,491,146,136,161
S. Hill - D. Wright - C. Reddish,ATL,7,4,3,0.571,6.2,4.1,11.7,0.354,1.6,5.1,0.306,2.1,2.4,0.882,2.0,6.6,8.6,3.0,2.3,1.3,0.4,0.7,2.1,2.0,12.0,1.4,160,142,442,204,185,245,175,496,216,131,436,238,270,204,80,95,90,183,562,93,266,476,426,265,243,182
W. Iwundu - C. Oliver - S. Mays,ATL,2,1,1,0.5,6.2,6.5,11.5,0.565,2.5,4.5,0.556,2.5,2.5,1.0,1.5,3.5,5.0,4.0,0.5,1.0,0.5,0.5,3.0,2.5,18.0,2.5,311,257,144,240,191,123,178,106,97,179,91,208,258,1,169,257,211,113,163,119,212,385,499,218,122,119
B. Bogdanovic - C. Reddish - O. Okongwu,ATL,3,1,2,0.333,6.1,5.7,9.7,0.586,1.3,3.7,0.364,4.0,4.7,0.857,1.7,2.7,4.3,3.7,2.3,0.7,1.3,0.3,2.7,3.7,16.7,1.0,249,257,358,405,194,172,240,90,250,265,317,77,105,231,152,367,273,145,564,283,64,328,481,111,153,199
B. Bogdanovic - T. Luwawu-Cabarrot - O. Okongwu,ATL,2,0,2,0.0,6.1,5.5,11.0,0.5,1.5,4.5,0.333,1.0,1.0,1.0,1.5,6.0,7.5,2.5,2.5,1.0,0.5,0.5,3.0,1.0,13.5,2.0,311,490,358,490,193,176,189,169,221,179,368,402,428,1,169,104,110,249,575,119,212,385,499,399,210,134
C. Capela - S. Mays - M. Hill,ATL,1,0,1,0.0,6.1,10.0,16.0,0.625,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,23.0,6.0,408,490,144,490,197,47,91,58,57,209,52,497,502,497,239,409,370,71,1,119,361,500,178,541,77,40
D. Gallinari - C. Reddish - O. Okongwu,ATL,4,1,3,0.25,6.1,4.8,10.3,0.463,1.0,3.3,0.308,2.8,3.3,0.846,0.8,3.0,3.8,3.0,1.8,0.0,0.0,0.0,3.5,2.0,13.3,-5.8,213,257,442,456,192,213,213,286,289,295,432,188,192,253,336,296,326,183,465,450,361,1,551,265,215,617
D. Gallinari - D. Wright - K. Knox II,ATL,2,2,0,1.0,6.1,5.0,13.0,0.385,1.0,5.5,0.182,3.0,4.0,0.75,1.0,5.5,6.5,4.5,0.5,0.5,1.5,0.0,4.0,3.5,14.0,0.0,311,197,1,1,196,191,137,450,289,114,511,134,129,373,239,129,147,97,163,330,48,1,573,116,192,285
G. Dieng - K. Huerter - C. Reddish,ATL,12,3,9,0.25,6.1,4.3,11.4,0.38,1.2,4.2,0.28,1.4,1.8,0.773,1.8,5.6,7.3,2.3,2.0,0.8,0.5,0.4,2.2,1.8,11.3,0.4,113,162,585,456,195,236,180,462,275,205,463,366,357,357,139,127,113,281,488,263,212,375,427,318,261,264
D. Gallinari - B. Bogdanovic - K. Huerter,ATL,23,12,11,0.522,6.0,5.1,10.8,0.472,1.9,4.6,0.41,2.5,2.9,0.864,1.2,3.8,5.0,3.3,1.7,0.7,0.4,0.5,2.3,2.7,14.5,-0.4,28,27,615,235,201,189,205,266,190,178,220,217,240,227,217,240,211,165,458,271,274,436,440,205,185,360
L. Stephenson - G. Dieng - S. Cooper,ATL,1,0,1,0.0,6.0,3.0,11.0,0.273,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,-10.0,408,490,144,490,200,323,189,554,289,308,368,497,502,497,451,206,292,183,257,450,361,500,178,399,388,652
L. Williams - C. Capela - D. Wright,ATL,18,13,5,0.722,6.0,5.1,10.8,0.467,1.7,3.9,0.423,1.6,2.0,0.806,1.3,4.6,5.9,3.0,1.6,0.9,0.6,0.3,1.8,2.3,13.4,1.5,56,21,507,156,199,190,203,277,203,247,202,340,304,308,193,186,192,183,438,239,206,328,360,242,214,173
L. Williams - T. Luwawu-Cabarrot - C. Reddish,ATL,2,1,1,0.5,6.0,3.0,10.0,0.3,0.5,4.5,0.111,3.0,4.5,0.667,1.0,5.5,6.5,1.5,2.0,0.0,0.5,0.5,1.0,2.5,9.5,-2.0,311,257,144,240,198,323,217,539,478,179,526,134,112,422,239,129,147,403,488,450,212,385,178,218,310,465
T. Young - C. Reddish - D. Hunter,ATL,8,3,5,0.375,6.0,4.4,11.6,0.376,1.0,4.3,0.235,2.6,3.0,0.875,2.0,3.9,5.9,2.6,1.3,0.4,0.3,0.4,2.9,3.1,12.4,-3.8,144,162,507,391,202,233,177,465,289,200,491,201,202,208,80,234,193,242,374,399,324,365,495,144,238,583
C. Capela - K. Huerter - S. Mays,ATL,1,0,1,0.0,5.9,4.0,11.0,0.364,0.0,5.0,0.0,2.0,3.0,0.667,2.0,4.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,-9.0,408,490,144,490,204,247,189,486,530,134,530,244,202,422,80,206,165,113,257,450,361,1,178,265,293,648
D. Wright - O. Okongwu - S. Mays,ATL,8,3,5,0.375,5.9,4.5,11.0,0.409,1.6,4.9,0.333,2.0,2.3,0.889,1.8,4.6,6.4,2.8,1.8,0.8,0.4,1.0,2.1,1.5,12.6,1.5,144,162,507,391,206,226,189,405,206,165,368,244,287,194,139,185,154,232,465,263,277,500,424,347,234,173
G. Dieng - C. Reddish - S. Cooper,ATL,2,1,1,0.5,5.9,2.5,9.0,0.278,0.5,3.0,0.167,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.5,0.0,0.5,2.5,1.0,5.5,-13.0,311,257,144,240,209,389,255,552,478,308,515,497,502,497,451,296,370,304,488,330,361,385,456,399,470,654
L. Stephenson - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,5.9,8.0,13.0,0.615,2.0,4.0,0.5,0.0,2.0,0.0,2.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0,18.0,8.0,408,490,144,490,207,80,137,66,127,209,99,497,304,497,80,206,165,37,1,450,361,500,499,265,122,20
L. Williams - D. Gallinari - K. Knox II,ATL,2,2,0,1.0,5.9,5.0,12.5,0.4,1.0,5.0,0.2,3.0,4.0,0.75,1.0,5.5,6.5,4.5,0.5,0.5,1.5,0.0,3.5,3.5,14.0,1.0,311,197,1,1,204,191,152,413,289,134,497,134,129,373,239,129,147,97,163,330,48,1,551,116,192,199
L. Williams - G. Dieng - S. Hill,ATL,2,1,1,0.5,5.9,4.0,11.0,0.364,2.0,5.0,0.4,4.5,5.0,0.9,2.5,6.5,9.0,2.0,3.0,1.0,0.0,1.0,2.0,3.5,14.5,7.0,311,257,144,240,209,247,189,486,127,134,228,65,81,182,61,96,75,304,599,119,361,500,368,116,186,29
L. Williams - K. Huerter - C. Reddish,ATL,12,4,8,0.333,5.9,4.5,12.2,0.37,0.8,4.0,0.208,1.5,1.8,0.818,1.7,5.1,6.8,2.2,1.6,0.7,0.3,0.5,2.4,1.9,11.3,-2.1,113,142,568,405,203,226,156,477,440,209,496,346,357,297,152,149,142,288,441,283,283,385,453,313,260,508
L. Williams - K. Knox II - O. Okongwu,ATL,3,3,0,1.0,5.9,4.0,11.0,0.364,0.3,3.7,0.091,3.3,4.3,0.769,2.0,5.3,7.3,3.3,1.0,0.7,1.7,0.3,2.7,4.0,11.7,-1.0,249,162,1,1,208,247,189,486,518,265,529,120,119,360,80,140,113,162,257,283,38,328,481,84,253,386
C. Capela - K. Huerter - K. Knox II,ATL,1,1,0,1.0,5.8,7.0,9.0,0.778,3.0,4.0,0.75,0.0,0.0,0.0,0.0,6.0,6.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,17.0,10.0,408,257,1,1,213,101,255,29,57,209,52,497,502,497,451,104,165,71,488,119,361,1,368,541,136,8
D. Gallinari - G. Dieng - C. Reddish,ATL,15,7,8,0.467,5.8,3.9,10.6,0.371,1.5,4.7,0.324,2.0,2.3,0.882,1.7,4.1,5.9,1.9,1.7,1.1,0.5,0.4,2.4,2.4,11.4,-1.9,81,86,568,348,216,280,207,475,219,170,423,244,286,204,146,205,194,372,463,115,209,371,450,234,258,460
D. Gallinari - J. Collins - K. Huerter,ATL,37,18,19,0.486,5.8,5.4,10.5,0.508,1.6,4.2,0.383,2.4,2.7,0.899,0.8,3.8,4.7,3.1,1.4,0.5,0.5,0.6,2.1,2.7,14.7,0.1,6,8,652,343,214,181,208,162,213,207,275,220,251,190,323,236,254,180,400,387,211,442,421,204,183,283
D. Gallinari - T. Luwawu-Cabarrot - T. Young,ATL,15,3,12,0.2,5.8,5.2,11.3,0.459,1.6,4.9,0.324,1.7,2.0,0.833,0.8,3.7,4.5,3.0,1.5,0.9,0.3,0.3,2.2,2.1,13.7,-3.0,81,162,623,481,211,184,182,297,211,163,421,328,304,270,325,243,263,183,437,243,283,314,431,263,204,541
D. Wright - K. Huerter - C. Reddish,ATL,16,9,7,0.563,5.8,4.6,10.9,0.417,1.3,3.8,0.344,1.8,2.4,0.737,1.5,5.3,6.8,2.6,1.4,0.5,0.5,0.5,2.1,2.4,12.2,0.8,72,62,546,209,212,224,201,384,265,256,361,322,274,405,169,143,140,242,401,330,212,385,424,230,241,234
G. Dieng - S. Mays - C. Brown Jr.,ATL,1,0,1,0.0,5.8,6.0,10.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,-2.0,408,490,144,490,215,142,217,68,289,308,368,244,304,1,239,296,292,183,1,450,361,1,368,265,177,465
L. Stephenson - G. Dieng - B. Bogdanovic,ATL,3,1,2,0.333,5.8,4.0,9.7,0.414,1.3,4.0,0.333,1.7,2.0,0.833,0.3,4.3,4.7,2.7,1.3,0.3,0.0,0.0,2.0,2.0,11.0,-2.0,249,257,358,405,217,247,240,391,250,209,368,328,304,270,419,193,255,237,383,403,361,1,368,265,266,465
B. Bogdanovic - J. Collins - S. Mays,ATL,2,1,1,0.5,5.7,4.0,8.0,0.5,1.0,2.5,0.4,0.5,1.0,0.5,1.0,5.0,6.0,1.5,3.5,0.5,1.5,0.5,3.0,0.5,9.5,-1.0,311,257,144,240,218,247,292,169,289,375,228,479,428,461,239,150,165,403,610,330,48,385,499,505,310,386
D. Gallinari - C. Capela - D. Wright,ATL,26,15,11,0.577,5.7,4.7,10.2,0.462,1.5,3.9,0.382,1.9,2.4,0.806,1.2,4.2,5.4,2.7,1.5,0.7,0.5,0.3,1.8,2.3,12.8,0.1,18,15,615,203,221,217,214,288,221,248,276,309,273,306,214,202,205,236,408,274,258,317,359,246,232,282
D. Gallinari - C. Capela - T. Young,ATL,32,17,15,0.531,5.7,5.2,10.9,0.477,1.8,4.4,0.394,2.6,2.9,0.883,1.2,3.7,4.9,2.6,1.3,0.9,0.4,0.5,2.3,2.6,14.7,-0.2,10,11,647,228,220,185,202,255,198,194,257,204,238,203,216,244,241,242,391,235,264,385,441,215,182,340
D. Wright - T. Luwawu-Cabarrot - K. Huerter,ATL,8,2,6,0.25,5.7,4.4,8.3,0.53,1.9,3.9,0.484,3.9,4.6,0.838,0.6,4.4,5.0,3.1,1.9,1.5,0.5,0.4,2.6,3.3,14.5,2.0,144,197,532,456,219,233,290,136,188,250,159,97,108,267,367,191,211,181,483,71,212,365,479,134,186,134
B. Bogdanovic - S. Mays - M. Hill,ATL,1,0,1,0.0,5.6,6.0,9.0,0.667,3.0,3.0,1.0,6.0,7.0,0.857,2.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,21.0,8.0,408,490,144,490,229,142,255,38,57,308,1,24,32,231,80,296,211,71,1,450,82,1,368,84,97,20
C. Capela - C. Reddish - M. Hill,ATL,2,0,2,0.0,5.6,5.5,11.0,0.5,1.0,3.5,0.286,4.0,5.0,0.8,0.5,4.0,4.5,3.0,0.5,1.0,0.0,1.5,1.5,3.5,16.0,-1.0,311,490,358,490,226,176,189,169,289,272,450,77,81,314,379,206,265,183,163,119,361,587,312,116,163,386
D. Gallinari - S. Hill - J. Collins,ATL,4,2,2,0.5,5.6,4.8,8.5,0.559,2.0,3.3,0.615,2.0,2.5,0.8,0.5,5.0,5.5,3.0,1.3,0.5,0.5,0.5,1.5,3.5,13.5,5.3,213,197,358,240,229,213,281,112,127,295,73,244,258,314,379,150,200,183,374,330,212,385,312,116,210,52
D. Wright - K. Huerter - S. Mays,ATL,1,0,1,0.0,5.6,8.0,11.0,0.727,2.0,3.0,0.667,4.0,5.0,0.8,1.0,4.0,5.0,5.0,2.0,2.0,0.0,0.0,2.0,3.0,22.0,12.0,408,490,144,490,223,80,189,33,127,308,60,77,81,314,239,206,211,71,488,28,361,1,368,146,86,4
J. Collins - K. Huerter - C. Reddish,ATL,23,11,12,0.478,5.6,4.6,10.3,0.443,1.0,3.2,0.311,1.8,2.3,0.774,1.1,4.3,5.5,2.4,1.5,0.7,0.6,0.8,2.4,2.5,11.9,-0.5,28,34,623,344,224,223,211,325,289,301,430,320,281,356,231,192,204,259,409,311,193,487,454,228,251,368
L. Williams - G. Dieng - D. Wright,ATL,11,8,3,0.727,5.6,4.0,9.9,0.404,2.0,4.8,0.415,2.0,2.4,0.846,1.2,3.3,4.5,2.4,1.8,1.0,0.7,0.4,2.9,2.5,12.0,-2.5,125,71,442,154,222,247,238,410,127,166,212,244,275,253,221,282,269,267,474,119,167,364,497,217,243,521
L. Williams - O. Okongwu - S. Mays,ATL,2,1,1,0.5,5.6,2.5,9.0,0.278,1.0,5.5,0.182,1.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,0.5,0.5,0.5,4.0,0.5,7.0,-7.0,311,257,144,240,228,389,255,552,289,114,511,402,428,1,239,206,211,304,488,330,212,385,573,505,388,630
L. Williams - S. Mays - C. Brown Jr.,ATL,1,1,0,1.0,5.6,2.0,9.0,0.222,1.0,5.0,0.2,2.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,7.0,-9.0,408,257,1,1,225,422,255,579,289,134,497,244,304,1,451,206,292,457,257,450,361,1,637,265,388,648
S. Hill - D. Wright - K. Huerter,ATL,6,1,5,0.167,5.6,3.5,9.2,0.382,1.5,4.5,0.333,2.7,3.0,0.889,1.2,5.8,7.0,2.5,1.5,0.8,0.5,0.2,1.7,2.5,11.2,1.0,171,257,507,485,227,300,252,456,221,179,368,193,202,194,224,121,126,249,410,251,212,277,339,218,263,199
C. Capela - J. Collins - C. Reddish,ATL,15,5,10,0.333,5.5,3.7,9.6,0.389,1.3,3.4,0.392,2.3,3.1,0.739,1.1,3.8,4.9,2.5,1.4,0.9,0.8,0.7,2.0,2.5,11.1,-3.1,81,118,601,405,237,289,243,445,250,284,259,227,201,404,237,239,245,258,395,243,152,479,368,229,265,567
K. Huerter - T. Young - C. Reddish,ATL,24,10,14,0.417,5.5,4.7,10.1,0.467,1.1,3.4,0.329,1.6,2.0,0.796,1.0,3.8,4.8,2.1,1.5,1.0,0.5,0.6,2.5,2.1,12.2,-0.8,24,49,639,370,232,216,216,276,282,283,416,339,303,334,318,237,249,296,410,118,260,450,455,261,242,380
